"Facility";"Code";"Constant";"Description"
"MEDIASERVER";"0xC00D3E9D";"MF_E_CANNOT_FIND_KEYFRAME_SAMPLE";"No key frame sample was found."
"MEDIASERVER";"0xC00D4268";"MF_E_NETWORK_RESOURCE_FAILURE";"An attempt to acquire a network resource failed."
"MEDIASERVER";"0xC00D4269";"MF_E_NET_WRITE";"Error writing to the network."
"MEDIASERVER";"0xC00D426A";"MF_E_NET_READ";"Error reading from the network."
"MEDIASERVER";"0xC00D426B";"MF_E_NET_REQUIRE_NETWORK";"Internal. Entry cannot complete operation without network."
"MEDIASERVER";"0xC00D426C";"MF_E_NET_REQUIRE_ASYNC";"Internal. Async op is required."
"MEDIASERVER";"0xC00D426D";"MF_E_NET_BWLEVEL_NOT_SUPPORTED";"Internal. Bandwidth levels are not supported."
"MEDIASERVER";"0xC00D426E";"MF_E_NET_STREAMGROUPS_NOT_SUPPORTED";"Internal. Stream groups are not supported."
"MEDIASERVER";"0xC00D426F";"MF_E_NET_MANUALSS_NOT_SUPPORTED";"Manual stream selection is not supported."
"MEDIASERVER";"0xC00D4270";"MF_E_NET_INVALID_PRESENTATION_DESCRIPTOR";"Invalid presentation descriptor."
"MEDIASERVER";"0xC00D4271";"MF_E_NET_CACHESTREAM_NOT_FOUND";"Cannot find the cache stream."
"MEDIASERVER";"0xC00D4274";"MF_E_NET_REQUIRE_INPUT";"Internal. Entry cannot complete operation without input."
"MEDIASERVER";"0xC00D4275";"MF_E_NET_REDIRECT";"The client was redirected to another server."
"MEDIASERVER";"0xC00D4276";"MF_E_NET_REDIRECT_TO_PROXY";"The client was redirected to a proxy server."
"MEDIASERVER";"0xC00D4277";"MF_E_NET_TOO_MANY_REDIRECTS";"The client reached the maximum redirection limit."
"MEDIASERVER";"0xC00D4278";"MF_E_NET_TIMEOUT";"The server, a computer set up to offer multimedia content to other computers, could not handle your request for multimedia content in a timely manner. Please try again later."
"MEDIASERVER";"0xC00D4279";"MF_E_NET_CLIENT_CLOSE";"The control socket is closed by the client."
"MEDIASERVER";"0xC00D427A";"MF_E_NET_BAD_CONTROL_DATA";"The server received invalid data from the client on the control connection."
"MEDIASERVER";"0xC00D427B";"MF_E_NET_INCOMPATIBLE_SERVER";"The server is not a compatible streaming media server."
"MEDIASERVER";"0xC00D427C";"MF_E_NET_UNSAFE_URL";"Url."
"MEDIASERVER";"0xC00D427D";"MF_E_NET_CACHE_NO_DATA";"Data is not available."
"MEDIASERVER";"0xC00D427E";"MF_E_NET_EOL";"End of line."
"MEDIASERVER";"0xC00D427F";"MF_E_NET_BAD_REQUEST";"The request could not be understood by the server."
"MEDIASERVER";"0xC00D4280";"MF_E_NET_INTERNAL_SERVER_ERROR";"The server encountered an unexpected condition which prevented it from fulfilling the request."
"MEDIASERVER";"0xC00D4281";"MF_E_NET_SESSION_NOT_FOUND";"Session not found."
"MEDIASERVER";"0xC00D4282";"MF_E_NET_NOCONNECTION";"There is no connection established with the Windows Media server. The operation failed."
"MEDIASERVER";"0xC00D4283";"MF_E_NET_CONNECTION_FAILURE";"The network connection has failed."
"MEDIASERVER";"0xC00D4284";"MF_E_NET_INCOMPATIBLE_PUSHSERVER";"The Server service that received the HTTP push request is not a compatible version of Windows Media Services (WMS). This error can indicate the push request was received by IIS instead of WMS. Ensure WMS has started and has the HTTP Server control protocol properly enabled and try again."
"MEDIASERVER";"0xC00D4285";"MF_E_NET_SERVER_ACCESSDENIED";"The Windows Media server is denying access. The username and/or password could be incorrect."
"MEDIASERVER";"0xC00D4286";"MF_E_NET_PROXY_ACCESSDENIED";"The proxy server is denying access. The username and/or password could be incorrect."
"MEDIASERVER";"0xC00D4287";"MF_E_NET_CANNOTCONNECT";"Unable to establish a connection to the server."
"MEDIASERVER";"0xC00D4288";"MF_E_NET_INVALID_PUSH_TEMPLATE";"The specified push template is invalid."
"MEDIASERVER";"0xC00D4289";"MF_E_NET_INVALID_PUSH_PUBLISHING_POINT";"The specified push publishing point is invalid."
"MEDIASERVER";"0xC00D428A";"MF_E_NET_BUSY";"The requested resource is in use."
"MEDIASERVER";"0xC00D428B";"MF_E_NET_RESOURCE_GONE";"The Publishing Point or file on the Windows Media Server is no longer available."
"MEDIASERVER";"0xC00D428C";"MF_E_NET_ERROR_FROM_PROXY";"The proxy experienced an error while attempting to contact the media server."
"MEDIASERVER";"0xC00D428D";"MF_E_NET_PROXY_TIMEOUT";"The proxy did not receive a timely response while attempting to contact the media server."
"MEDIASERVER";"0xC00D428E";"MF_E_NET_SERVER_UNAVAILABLE";"The server is currently unable to handle the request due to temporary overloading or maintenance of the server."
"MEDIASERVER";"0xC00D428F";"MF_E_NET_TOO_MUCH_DATA";"The encoding process was unable to keep up with the amount of data supplied."
"MEDIASERVER";"0xC00D4290";"MF_E_NET_SESSION_INVALID";"Session not found."
"MEDIASERVER";"0xC00D4291";"MF_E_OFFLINE_MODE";"The requested URL is not available in offline mode."
"MEDIASERVER";"0xC00D4292";"MF_E_NET_UDP_BLOCKED";"A device in the network is blocking UDP traffic."
"MEDIASERVER";"0xC00D4293";"MF_E_NET_UNSUPPORTED_CONFIGURATION";"The specified configuration value is not supported."
"MEDIASERVER";"0xC00D4294";"MF_E_NET_PROTOCOL_DISABLED";"The networking protocol is disabled."
"MEDIASERVER";"0xC00D4650";"MF_E_ALREADY_INITIALIZED";"This object has already been initialized and cannot be re-initialized at this time."
"MEDIASERVER";"0xC00D4651";"MF_E_BANDWIDTH_OVERRUN";"The amount of data passed in exceeds the given bitrate and buffer window."
"MEDIASERVER";"0xC00D4652";"MF_E_LATE_SAMPLE";"The sample was passed in too late to be correctly processed."
"MEDIASERVER";"0xC00D4653";"MF_E_FLUSH_NEEDED";"The requested action cannot be carried out until the object is flushed and the queue is emptied."
"MEDIASERVER";"0xC00D4654";"MF_E_INVALID_PROFILE";"The profile is invalid."
"MEDIASERVER";"0xC00D4655";"MF_E_INDEX_NOT_COMMITTED";"The index that is being generated needs to be committed before the requested action can be carried out."
"MEDIASERVER";"0xC00D4656";"MF_E_NO_INDEX";"The index that is necessary for the requested action is not found."
"MEDIASERVER";"0xC00D4657";"MF_E_CANNOT_INDEX_IN_PLACE";"The requested index cannot be added in-place to the specified ASF content."
"MEDIASERVER";"0xC00D4658";"MF_E_MISSING_ASF_LEAKYBUCKET";"The ASF leaky bucket parameters must be specified in order to carry out this request."
"MEDIASERVER";"0xC00D4659";"MF_E_INVALID_ASF_STREAMID";"The stream id is invalid. The valid range for ASF stream id is from 1 to 127."
"MEDIASERVER";"0xC00D4A38";"MF_E_STREAMSINK_REMOVED";"The requested Stream Sink has been removed and cannot be used."
"MEDIASERVER";"0xC00D4A3A";"MF_E_STREAMSINKS_OUT_OF_SYNC";"The various Stream Sinks in this Media Sink are too far out of sync for the requested action to take place."
"MEDIASERVER";"0xC00D4A3B";"MF_E_STREAMSINKS_FIXED";"Stream Sinks cannot be added to or removed from this Media Sink because its set of streams is fixed."
"MEDIASERVER";"0xC00D4A3C";"MF_E_STREAMSINK_EXISTS";"The given Stream Sink already exists."
"MEDIASERVER";"0xC00D4A3D";"MF_E_SAMPLEALLOCATOR_CANCELED";"Sample allocations have been canceled."
"MEDIASERVER";"0xC00D4A3E";"MF_E_SAMPLEALLOCATOR_EMPTY";"The sample allocator is currently empty, due to outstanding requests."
"MEDIASERVER";"0xC00D4A3F";"MF_E_SINK_ALREADYSTOPPED";"The stream sink is already stopped."
"MEDIASERVER";"0xC00D4A40";"MF_E_ASF_FILESINK_BITRATE_UNKNOWN";"The ASF file sink could not reserve AVIO because the bitrate is unknown."
"MEDIASERVER";"0xC00D4A41";"MF_E_SINK_NO_STREAMS";"No streams are selected in the sink presentation descriptor."
"MEDIASERVER";"0xC00D4A43";"MF_E_METADATA_TOO_LONG";"A metadata item was too long to write to the output container."
"MEDIASERVER";"0xC00D4A44";"MF_E_SINK_NO_SAMPLES_PROCESSED";"The operation failed because no samples were processed by the sink."
"MEDIASERVER";"0xC00D4E20";"MF_E_VIDEO_REN_NO_PROCAMP_HW";"There is no available procamp hardware with which to perform color correction."
"MEDIASERVER";"0xC00D4E21";"MF_E_VIDEO_REN_NO_DEINTERLACE_HW";"There is no available deinterlacing hardware with which to deinterlace the video stream."
"MEDIASERVER";"0xC00D4E22";"MF_E_VIDEO_REN_COPYPROT_FAILED";"A video stream requires copy protection to be enabled, but there was a failure in attempting to enable copy protection."
"MEDIASERVER";"0xC00D4E23";"MF_E_VIDEO_REN_SURFACE_NOT_SHARED";"A component is attempting to access a surface for sharing that is not shared."
"MEDIASERVER";"0xC00D4E24";"MF_E_VIDEO_DEVICE_LOCKED";"A component is attempting to access a shared device that is already locked by another component."
"MEDIASERVER";"0xC00D4E25";"MF_E_NEW_VIDEO_DEVICE";"The device is no longer available. The handle should be closed and a new one opened."
"MEDIASERVER";"0xC00D4E26";"MF_E_NO_VIDEO_SAMPLE_AVAILABLE";"A video sample is not currently queued on a stream that is required for mixing."
"MEDIASERVER";"0xC00D4E84";"MF_E_NO_AUDIO_PLAYBACK_DEVICE";"No audio playback device was found."
"MEDIASERVER";"0xC00D4E85";"MF_E_AUDIO_PLAYBACK_DEVICE_IN_USE";"The requested audio playback device is currently in use."
"MEDIASERVER";"0xC00D4E86";"MF_E_AUDIO_PLAYBACK_DEVICE_INVALIDATED";"The audio playback device is no longer present."
"MEDIASERVER";"0xC00D4E87";"MF_E_AUDIO_SERVICE_NOT_RUNNING";"The audio service is not running."
"MEDIASERVER";"0xC00D520E";"MF_E_TOPO_INVALID_OPTIONAL_NODE";"The topology contains an invalid optional node. Possible reasons are an incorrect number of outputs and inputs or an optional node is at the beginning or end of a segment."
"MEDIASERVER";"0xC00D5211";"MF_E_TOPO_CANNOT_FIND_DECRYPTOR";"No suitable transform was found to decrypt the content."
"MEDIASERVER";"0xC00D5212";"MF_E_TOPO_CODEC_NOT_FOUND";"No suitable transform was found to encode or decode the content."
"MEDIASERVER";"0xC00D5213";"MF_E_TOPO_CANNOT_CONNECT";"Unable to find a way to connect nodes."
"MEDIASERVER";"0xC00D5214";"MF_E_TOPO_UNSUPPORTED";"Unsupported operations in the topoloader."
"MEDIASERVER";"0xC00D5215";"MF_E_TOPO_INVALID_TIME_ATTRIBUTES";"The topology or its nodes contain incorrectly set time attributes."
"MEDIASERVER";"0xC00D5216";"MF_E_TOPO_LOOPS_IN_TOPOLOGY";"The topology contains loops, which are unsupported in media foundation topologies."
"MEDIASERVER";"0xC00D5217";"MF_E_TOPO_MISSING_PRESENTATION_DESCRIPTOR";"A source stream node in the topology does not have a presentation descriptor."
"MEDIASERVER";"0xC00D5218";"MF_E_TOPO_MISSING_STREAM_DESCRIPTOR";"A source stream node in the topology does not have a stream descriptor."
"MEDIASERVER";"0xC00D5219";"MF_E_TOPO_STREAM_DESCRIPTOR_NOT_SELECTED";"A stream descriptor was set on a source stream node but it was not selected on the presentation descriptor."
"MEDIASERVER";"0xC00D521A";"MF_E_TOPO_MISSING_SOURCE";"A source stream node in the topology does not have a source."
"MEDIASERVER";"0xC00D521B";"MF_E_TOPO_SINK_ACTIVATES_UNSUPPORTED";"The topology loader does not support sink activates on output nodes."
"MEDIASERVER";"0xC00D61AC";"MF_E_SEQUENCER_UNKNOWN_SEGMENT_ID";"The sequencer cannot find a segment with the given ID."
"MEDIASERVER";"0xC00D61AE";"MF_E_NO_SOURCE_IN_CACHE";"Cannot find source in the source cache."
"MEDIASERVER";"0xC00D6D60";"MF_E_TRANSFORM_TYPE_NOT_SET";"A valid type has not been set for this stream or a stream that it depends on."
"MEDIASERVER";"0xC00D6D61";"MF_E_TRANSFORM_STREAM_CHANGE";"A stream change has occurred. Output cannot be produced until the streams have been renegotiated."
"MEDIASERVER";"0xC00D6D62";"MF_E_TRANSFORM_INPUT_REMAINING";"The transform cannot take the requested action until all of the input data it currently holds is processed or flushed."
"MEDIASERVER";"0xC00D6D63";"MF_E_TRANSFORM_PROFILE_MISSING";"The transform requires a profile but no profile was supplied or found."
"MEDIASERVER";"0xC00D6D64";"MF_E_TRANSFORM_PROFILE_INVALID_OR_CORRUPT";"The transform requires a profile but the supplied profile was invalid or corrupt."
"MEDIASERVER";"0xC00D6D65";"MF_E_TRANSFORM_PROFILE_TRUNCATED";"The transform requires a profile but the supplied profile ended unexpectedly while parsing."
"MEDIASERVER";"0xC00D6D66";"MF_E_TRANSFORM_PROPERTY_PID_NOT_RECOGNIZED";"The property ID does not match any property supported by the transform."
"MEDIASERVER";"0xC00D6D67";"MF_E_TRANSFORM_PROPERTY_VARIANT_TYPE_WRONG";"The variant does not have the type expected for this property ID."
"MEDIASERVER";"0xC00D6D68";"MF_E_TRANSFORM_PROPERTY_NOT_WRITEABLE";"An attempt was made to set the value on a read-only property."
"MEDIASERVER";"0xC00D6D69";"MF_E_TRANSFORM_PROPERTY_ARRAY_VALUE_WRONG_NUM_DIM";"The array property value has an unexpected number of dimensions."
"MEDIASERVER";"0xC00D6D6A";"MF_E_TRANSFORM_PROPERTY_VALUE_SIZE_WRONG";"The array or blob property value has an unexpected size."
"MEDIASERVER";"0xC00D6D6B";"MF_E_TRANSFORM_PROPERTY_VALUE_OUT_OF_RANGE";"The property value is out of range for this transform."
"MEDIASERVER";"0xC00D6D6C";"MF_E_TRANSFORM_PROPERTY_VALUE_INCOMPATIBLE";"The property value is incompatible with some other property or media type set on the transform."
"MEDIASERVER";"0xC00D6D6D";"MF_E_TRANSFORM_NOT_POSSIBLE_FOR_CURRENT_OUTPUT_MEDIATYPE";"The requested operation is not supported for the currently set output media type."
"MEDIASERVER";"0xC00D6D6E";"MF_E_TRANSFORM_NOT_POSSIBLE_FOR_CURRENT_INPUT_MEDIATYPE";"The requested operation is not supported for the currently set input media type."
"MEDIASERVER";"0xC00D6D6F";"MF_E_TRANSFORM_NOT_POSSIBLE_FOR_CURRENT_MEDIATYPE_COMBINATION";"The requested operation is not supported for the currently set combination of media types."
"MEDIASERVER";"0xC00D6D70";"MF_E_TRANSFORM_CONFLICTS_WITH_OTHER_CURRENTLY_ENABLED_FEATURES";"The requested feature is not supported in combination with some other currently enabled feature."
"MEDIASERVER";"0xC00D6D72";"MF_E_TRANSFORM_NEED_MORE_INPUT";"The transform cannot produce output until it gets more input samples."
"MEDIASERVER";"0xC00D6D73";"MF_E_TRANSFORM_NOT_POSSIBLE_FOR_CURRENT_SPKR_CONFIG";"The requested operation is not supported for the current speaker configuration."
"MEDIASERVER";"0xC00D6D74";"MF_E_TRANSFORM_CANNOT_CHANGE_MEDIATYPE_WHILE_PROCESSING";"The transform cannot accept media type changes in the middle of processing."
"MEDIASERVER";"0xC00D6D76";"MF_E_UNSUPPORTED_D3D_TYPE";"The input type is not supported for D3D device."
"MEDIASERVER";"0xC00D6D77";"MF_E_TRANSFORM_ASYNC_LOCKED";"The caller does not appear to support this transform's asynchronous capabilities."
"MEDIASERVER";"0xC00D6D78";"MF_E_TRANSFORM_CANNOT_INITIALIZE_ACM_DRIVER";"An audio compression manager driver could not be initialized by the transform."
"MEDIASERVER";"0xC00D7148";"MF_E_LICENSE_INCORRECT_RIGHTS";"You are not allowed to open this file. Contact the content provider for further assistance."
"MEDIASERVER";"0xC00D7149";"MF_E_LICENSE_OUTOFDATE";"The license for this media file has expired. Get a new license or contact the content provider for further assistance."
"MEDIASERVER";"0xC00D714A";"MF_E_LICENSE_REQUIRED";"You need a license to perform the requested operation on this media file."
"MEDIASERVER";"0xC00D714B";"MF_E_DRM_HARDWARE_INCONSISTENT";"The licenses for your media files are corrupted. Contact Microsoft product support."
"MEDIASERVER";"0xC00D714C";"MF_E_NO_CONTENT_PROTECTION_MANAGER";"The APP needs to provide an IMFContentProtectionManager callback to access the protected media file."
"MEDIASERVER";"0xC00D714D";"MF_E_LICENSE_RESTORE_NO_RIGHTS";"Client does not have rights to restore licenses."
"MEDIASERVER";"0xC00D714E";"MF_E_BACKUP_RESTRICTED_LICENSE";"Licenses are restricted and hence cannot be backed up."
"MEDIASERVER";"0xC00D714F";"MF_E_LICENSE_RESTORE_NEEDS_INDIVIDUALIZATION";"License restore requires the machine to be individualized."
"MEDIASERVER";"0xC00D7151";"MF_E_COMPONENT_REVOKED";"Component is revoked."
"MEDIASERVER";"0xC00D7152";"MF_E_TRUST_DISABLED";"Trusted functionality is currently disabled on this component."
"MEDIASERVER";"0xC00D7153";"MF_E_WMDRMOTA_NO_ACTION";"No Action is set on WMDRM Output Trust Authority."
"MEDIASERVER";"0xC00D7154";"MF_E_WMDRMOTA_ACTION_ALREADY_SET";"Action is already set on WMDRM Output Trust Authority."
"MEDIASERVER";"0xC00D7155";"MF_E_WMDRMOTA_DRM_HEADER_NOT_AVAILABLE";"DRM Header is not available."
"MEDIASERVER";"0xC00D7156";"MF_E_WMDRMOTA_DRM_ENCRYPTION_SCHEME_NOT_SUPPORTED";"Current encryption scheme is not supported."
"MEDIASERVER";"0xC00D7157";"MF_E_WMDRMOTA_ACTION_MISMATCH";"Action does not match the current configuration."
"MEDIASERVER";"0xC00D7158";"MF_E_WMDRMOTA_INVALID_POLICY";"Invalid policy for WMDRM Output Trust Authority."
"MEDIASERVER";"0xC00D7159";"MF_E_POLICY_UNSUPPORTED";"The policies that the Input Trust Authority requires to be enforced are unsupported by the outputs."
"MEDIASERVER";"0xC00D715A";"MF_E_OPL_NOT_SUPPORTED";"The OPL that the license requires to be enforced are not supported by the Input Trust Authority."
"MEDIASERVER";"0xC00D715B";"MF_E_TOPOLOGY_VERIFICATION_FAILED";"The topology could not be successfully verified."
"MEDIASERVER";"0xC00D715C";"MF_E_SIGNATURE_VERIFICATION_FAILED";"Signature verification could not be completed successfully for this component."
"MEDIASERVER";"0xC00D715D";"MF_E_DEBUGGING_NOT_ALLOWED";"Running this process under a debugger while using protected content is not allowed."
"MEDIASERVER";"0xC00D715E";"MF_E_CODE_EXPIRED";"MF component has expired."
"MEDIASERVER";"0xC00D715F";"MF_E_GRL_VERSION_TOO_LOW";"The current GRL on the machine does not meet the minimum version requirements."
"MEDIASERVER";"0xC00D7160";"MF_E_GRL_RENEWAL_NOT_FOUND";"The current GRL on the machine does not contain any renewal entries for the specified revocation."
"MEDIASERVER";"0xC00D7161";"MF_E_GRL_EXTENSIBLE_ENTRY_NOT_FOUND";"The current GRL on the machine does not contain any extensible entries for the specified extension GUID."
"MEDIASERVER";"0xC00D7162";"MF_E_KERNEL_UNTRUSTED";"The kernel is not secure for high security level content."
"MEDIASERVER";"0xC00D7163";"MF_E_PEAUTH_UNTRUSTED";"The response from the protected environment driver is not valid."
"MEDIASERVER";"0xC00D7165";"MF_E_NON_PE_PROCESS";"A non-PE process tried to talk to PEAuth."
"MEDIASERVER";"0xC00D7167";"MF_E_REBOOT_REQUIRED";"We need to reboot the machine."
"MEDIASERVER";"0xC00D716A";"MF_E_GRL_INVALID_FORMAT";"The GRL file is not correctly formed: it may have been corrupted or overwritten."
